customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AverageMonthlyCharge
7850-VWJUU,Female,0,No,No,-0.38159658183809786,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.3402797751150897,1778.5,No,3.260869565217391
3774-VBNXY,Female,0,Yes,Yes,1.2879383306831464,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.481049737066981,1277.75,No,0.315625
6217-KDYWC,Male,0,No,Yes,1.002895784642934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.5009913010689746,1170.55,No,0.34385964912280703
0390-DCFDQ,Female,1,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.18905624809997262,70.45,Yes,70.45
3146-MSEGF,Female,1,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.7740087921584478,6425.65,No,1.2229166666666667
4080-OGPJL,Female,0,No,No,-0.9924020376385531,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,0.21232140610229844,563.65,Yes,8.89375
1095-WGNGG,Female,0,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.2060760122016398,5971.25,No,1.6565573770491804
2636-SJDOU,Male,0,No,No,1.2879383306831464,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0.6493740171459885,5289.05,No,1.3171875
1131-QQZEB,Male,1,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3564149620545218,1756.2,No,0.3373239436619718
5716-EZXZN,Female,0,Yes,Yes,1.3286586944031769,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),1.1396041321949948,6416.7,No,1.5238461538461539
6837-BJYDQ,Male,0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5009913010689746,61.35,No,6.533333333333334
2135-RXIHG,Male,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6351950639824246,45.65,Yes,45.65
6440-DKQGE,Male,0,No,Yes,-0.0965540357978854,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),-0.00869759491979612,1929.95,No,2.15
3466-BYAVD,Male,0,Yes,Yes,-0.7073594915983407,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,0.1574821050968162,1071.4,No,4.633333333333334
3780-YVMFA,Female,0,Yes,Yes,-0.9924020376385531,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.12590796209365976,564.35,No,8.56875
3874-EQOEP,Male,0,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,1.0049985751815391,655.5,Yes,13.571428571428571
1679-JRFBR,Female,0,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.4420511862252297,7930.55,No,1.5450000000000002
9073-ZZIAY,Male,0,Yes,Yes,1.2064976032430856,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.7091987091519689,5215.25,No,1.3887096774193548
3077-RSNTJ,Female,0,Yes,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4976677070686424,113.5,No,3.283333333333333
6551-GNYDG,Female,0,Yes,Yes,-0.748079855318371,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.5363718211346925,1152.8,No,5.778571428571429
9167-APMXZ,Female,0,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6443886261454905,1821.95,No,3.825
2749-CTKAJ,Male,0,Yes,Yes,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4827115340671475,419.9,No,0.9159090909090909
6371-NZYEG,Male,0,Yes,Yes,-0.6666391278783103,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,-0.017006579920626735,1024.0,No,4.015625
7554-NEWDD,Male,0,No,No,-0.9109613101984924,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.2982520670487077,251.6,No,2.57
8992-VONJD,Female,0,No,Yes,-0.7888002190384014,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.29120308494803704,764.55,No,4.3076923076923075
0867-MKZVY,Female,0,Yes,No,-0.5037576729981889,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.5862257311396761,1592.35,Yes,4.12
4482-EWFMI,Female,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16412929309748078,135.2,No,34.85
4648-YPBTM,Male,0,No,No,0.8400143297628127,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.30372024111143525,3958.25,No,1.3943396226415095
2907-ILJBN,Female,0,Yes,Yes,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4677553610656522,233.9,No,1.8727272727272728
6345-FZOQH,Male,0,Yes,No,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.491020519067978,1363.45,No,0.28840579710144926
3376-BMGFE,Female,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.20401242110146783,273.0,Yes,17.725
5997-OPVFA,Male,0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8072447321617703,6254.45,No,1.2368055555555555
3445-HXXGF,Male,1,Yes,No,1.0436161483629645,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,-0.6468276429835875,2651.2,Yes,0.7810344827586206
1159-WFSGR,Female,0,Yes,Yes,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.4744025490663168,321.4,No,1.275
7654-YWJUF,Male,0,Yes,No,0.43281069256250915,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6477122201458225,3539.25,No,1.9593023255813953
1875-QIVME,Female,0,Yes,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3174164112127704,242.8,Yes,52.2
6727-IOTLZ,Male,0,Yes,No,-0.748079855318371,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.5712695581381809,1181.75,No,5.853571428571429
0691-JVSYA,Female,0,Yes,No,0.8400143297628127,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0000131841810405,5000.2,Yes,1.7896226415094338
5918-VUKWP,Female,0,No,No,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4694171580658184,654.55,No,0.6421875
1744-JHKYS,Female,0,Yes,No,0.06632741908223598,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.33148800705203,780.2,No,0.7264705882352941
2656-FMOKZ,Female,1,No,No,-0.7073594915983407,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.32200000811326246,1145.7,Yes,4.963333333333334
2070-FNEXE,Female,1,No,No,-1.0331224013585834,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.3884718881199074,503.6,Yes,10.921428571428573
5947-SGKCL,Female,0,Yes,Yes,-0.7073594915983407,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3489905542159264,1559.25,No,7.0233333333333325
3712-PKXZA,Male,0,Yes,No,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.4694171580658184,1252.0,No,0.3368852459016394
6317-YPKDH,Female,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.156999322034587,29.95,Yes,29.95
6582-OIVSP,Female,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6468276429835875,45.3,No,45.3
9367-WXLCH,Male,0,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.6560212051466532,662.65,Yes,10.5625
5524-KHNJP,Male,0,Yes,Yes,0.025607055362205634,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0.3319707901142591,2453.3,No,2.265151515151515
1918-ZBFQJ,Female,0,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.4815325201292102,1111.65,Yes,6.096153846153846
1024-GUALD,Female,0,Yes,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.328164413051698,24.8,Yes,24.8
4827-USJHP,Male,0,No,No,-0.5037576729981889,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.4307940329619915,1023.85,No,2.59
8167-GJLRN,Male,0,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,-1.1420431490330922,82.15,No,10.133333333333333
0956-SYCWG,Female,0,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.4993295040688086,244.8,No,1.5115384615384615
8017-UVSZU,Female,0,Yes,No,0.3106496014024181,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.27126152094604356,2379.1,No,1.415
7100-FQPRV,Male,0,Yes,Yes,0.43281069256250915,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0.2372483611047903,3173.35,No,1.672093023255814
2472-OVKUP,Male,0,Yes,No,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8720548151682491,531.0,Yes,15.166666666666666
2984-RGEYA,Female,0,Yes,Yes,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4960059100684764,1375.4,No,0.286231884057971
9680-NIAUV,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.4935668932303794,8129.3,No,1.5236111111111112
2146-EGVDT,Male,0,Yes,Yes,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5109620830699715,1192.7,No,0.3271186440677966
2604-IJPDU,Female,0,Yes,No,-0.5037576729981889,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1.0565142821866886,1901.65,No,4.8275
9178-JHUVJ,Male,0,Yes,Yes,-0.3408762181180675,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3514295710540236,587.4,No,1.0041666666666667
6168-YBYNP,Male,0,No,No,1.0843365120829946,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.5484061942358611,6519.75,No,1.8872881355932203
7255-SSFBC,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.5783185402388515,8041.65,No,1.5590277777777777
3645-DEYGF,Male,0,No,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.462769970065154,20.75,No,20.75
9323-HGFWY,Female,0,Yes,No,-0.21871512695797646,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.2343265612044643,2681.15,No,3.774074074074074
8544-GOQSH,Female,0,No,No,-0.748079855318371,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.5081212721318681,1112.3,No,5.7178571428571425
3363-DTIVD,Male,0,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,1.3556377422165908,7405.5,No,1.486619718309859
7018-WBJNK,Male,0,No,Yes,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.4499583771260538,1033.95,No,6.023076923076923
9142-KZXOP,Male,0,No,No,0.47353105628253944,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.13587874409465642,2958.95,No,1.5647727272727272
7674-YTAFD,Female,0,No,No,0.025607055362205634,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.5047976781315361,2684.85,No,2.422727272727273
6348-SNFUS,Male,0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),-0.3094828519498643,4179.2,No,0.7701388888888889
1285-OKIPP,Male,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.50313588113137,79.9,Yes,79.9
7825-ECJRF,Female,0,No,No,-0.5444780367182193,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3905354792200795,1934.45,Yes,5.610526315789474
1347-KTTTA,Male,0,Yes,No,1.2879383306831464,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.2526063282062914,6654.1,No,1.60078125
7841-TZDMQ,Male,0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.6235624849812617,84.5,Yes,23.0
4195-NZGTA,Female,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.3132082400502028,25.25,No,25.25
7157-SMCFK,Male,0,No,Yes,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4960059100684764,1124.2,No,0.3237704918032787
4709-LKHYG,Female,0,Yes,Yes,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.4876969250676457,540.05,No,0.6896551724137931
2504-DSHIH,Male,1,Yes,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.7324638671542947,1975.85,No,3.773913043478261
0699-NDKJM,Female,0,Yes,No,1.002895784642934,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.19980424993890028,3437.45,No,1.030701754385965
9286-BHDQG,Male,0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-0.6484894399837535,3139.8,No,0.6284722222222222
0230-WEQUW,Male,0,Yes,No,1.369379058123207,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),-0.27126152094604356,3789.2,No,0.8575757575757575
2040-LDIWQ,Male,0,Yes,Yes,1.3286586944031769,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6460504231456565,5324.5,No,1.2953846153846154
6496-JDSSB,Female,0,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.5064594751317021,624.6,No,10.0
9408-SSNVZ,Female,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.179085466098976,268.35,Yes,17.5375
4443-EMBNA,Female,0,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.329826210051864,1836.9,No,0.3485915492957746
6469-MRVET,Male,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,-1.481049737066981,20.2,No,20.2
0742-MOABM,Male,0,Yes,No,-1.1552834925186746,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.4889569279678058,179.35,Yes,12.5125
5961-VUSRV,Female,0,No,No,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.5093002860698053,219.35,No,1.6125
6778-JFCMK,Male,0,No,No,-0.3408762181180675,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,-0.47067716096597834,1288.75,No,2.1083333333333334
6341-JVQGF,Female,0,Yes,Yes,-0.055833672077855064,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0.544680806135523,2545.75,No,2.6177419354838714
2232-DMLXU,Female,0,Yes,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,-0.31779183695069496,55.2,Yes,55.2
4811-JBUVU,Male,0,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.8354952811645946,2723.15,No,2.996666666666667
0945-TSONX,Female,0,Yes,Yes,0.5956921474426305,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.682609957149311,4107.25,No,1.8148936170212766
2651-ZCBXV,Male,0,No,No,0.880734693482843,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.437065795224731,5760.65,No,2.0
3316-UWXUY,Male,0,No,No,0.7178532386027215,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.9551446651765553,4747.5,No,1.87
8937-RDTHP,Male,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.6593447991469852,84.6,Yes,84.6
7083-MIOPC,Female,0,No,No,1.6137012404433893,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.479387940066815,1566.9,No,0.28125
1984-GPTEH,Female,0,No,No,-0.13727439951791576,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.3165318340505352,702.0,No,0.8672413793103447
1251-KRREG,Male,0,No,No,-1.2367242199587352,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.34438058895335305,114.1,Yes,27.2
0621-JFHOL,Female,0,No,No,-0.9109613101984924,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,-1.16863190103575,299.05,No,2.96
9903-LYSAB,Male,0,Yes,No,-0.5851984004382496,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2787932861089434,1305.95,No,4.063888888888889
0094-OIFMO,Female,1,No,No,-0.8702409464784621,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0049985751815391,1120.3,Yes,8.636363636363637
9227-UAQFT,Male,0,No,No,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4960059100684764,284.35,No,1.234375
7301-ABVAD,Female,0,No,No,1.6137012404433893,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.7258166791536301,6350.5,No,1.2027777777777777
6614-FHDBO,Male,0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.476948923228718,7878.3,No,1.5166666666666666
7576-ASEJU,Female,0,Yes,Yes,0.35136996512244845,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.3303089931140931,3187.65,No,1.8219512195121952
9058-HRZSV,Female,1,Yes,No,1.3286586944031769,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.9850570111795457,6126.15,No,1.4523076923076923
